방송Code,방송구분,프로그램명,PD,SH,TD,상품ID,MD담당자명,부서코드,부서명,협력사ID,협력사명
1015263724073,생방송,잡화,이혁애,최육영,임미라,10403185,최주나,3111305,생활3팀,102636,(주)유스다이아몬드
1015263824073,생방송,잡화,이혁애,최육영,임미라,10403186,최주나,3111305,생활3팀,102636,(주)유스다이아몬드
1022263920251,재방송,재방_신선농산,,,,10112015,"최만훈,최만훈",3121105,식품1팀,100056,(주)유래에프앤에스
1022264020251,재방송,재방_신선농산,,,,10072593,"최만훈,최만훈",3121105,식품1팀,100056,(주)유래에프앤에스
1010264137024,재방송,재방_의류,,,,10436043,최승미,3111205,생활2팀,103980,(주)에스엠어페럴
1010264237024,재방송,재방_의류,,,,10437013,최승미,3111205,생활2팀,103980,(주)에스엠어페럴
1020264327646,재방송,재방_건강식품,,,,10411954,"심인혜,박만이건",3121405,식품4팀,101827,주식회사한국생활건강
1020264427646,재방송,재방_건강식품,,,,10411995,"심인혜,박만이건",3121405,식품4팀,101827,주식회사한국생활건강
1023264523931,재방송,재방_신선축산,,,,10248723,최주선,3121205,식품2팀,102598,(주)아이에스비패트
1023264625912,재방송,재방_신선축산,,,,10110855,"최형권,최형권",3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
1003264736618,재방송,재방_생활용품,,,,10403016,"이서소,최의",3111105,생활1팀,100003,(주)산업기업유통센터
1003264836618,재방송,재방_생활용품,,,,10436382,"이서소,최의",3111105,생활1팀,100003,(주)산업기업유통센터
1022264924916,재방송,재방_신선농산,,,,10441095,"최병규,황새롬",3121105,식품1팀,100002,산협경제지주㈜
1041265021015,생방송,가공축산,이이석,"이장혁,신유이",최백장,10060198,최주선,3121205,식품2팀,100312,(주)뮤트프라자
1005265120879,생방송,오순도순송도순쇼,이호만,"이효만,이수완",윤주혁,10414931,"이서소,유다솜",3111105,생활1팀,100861,(주)드림셰프
1005265220879,생방송,오순도순송도순쇼,이호만,"이효만,이수완",윤주혁,10422553,"이서소,유다솜",3111105,생활1팀,100861,(주)드림셰프
1022265336813,생방송,오순도순송도순쇼,이호만,"이효만,이수완",최백장,10431936,"최만훈,최만훈",3121105,식품1팀,100056,(주)유래에프앤에스
1010265436981,생방송,의류,이이규,최소유,윤주혁,10444506,"권동인,최수만",3111205,생활2팀,100641,(주)패옹킴
1021265520452,생방송,신선수산,송승희,"박주혁B,이유경",최백장,10087760,엄은미,3121305,식품3팀,100004,물산업협동조합중앙회
1003265627334,생방송,생활용품,이상철B,"송주선,최소희",윤주혁,10428893,"이서소,최의",3111105,생활1팀,104816,주식회사 지티엘
1003265727334,생방송,생활용품,이상철B,"송주선,최소희",윤주혁,10412060,"이서소,최의",3111105,생활1팀,104816,주식회사 지티엘
1007265823418,생방송,인테리어,이재가,"박원이,박승희",최백장,10435485,"전상운,박경은",3111105,생활1팀,100003,(주)산업기업유통센터
1045265927446,생방송,가전,이상철B,강규주,윤주혁,10115848,"가길호,남주혜",3111405,생활4팀,101239,주식회사에버홈
1040266020852,생방송,가공농산,유이환,"이유경,박보경",송창장,10013259,황새롬,3121105,식품1팀,100875,(주)마나스코리아
1010266127588,생방송,의류,이혁애,백이숙,이만혁,10241626,최유만,3111205,생활2팀,100641,(주)패옹킴
1010266227588,생방송,의류,이혁애,백이숙,이만혁,10435780,최유만,3111205,생활2팀,100641,(주)패옹킴
1022266336303,생방송,신선농산,임명순,"임주원,권기문",송창장,10444799,"최병규,최만훈",3121105,식품1팀,100002,산협경제지주㈜
1002266436876,생방송,레포츠기기,최조환,"최한빛,이주혁",이만혁,10419671,"최백원,강동완",3111405,생활4팀,100003,(주)산업기업유통센터
1007266525735,생방송,인테리어,이효경,"이주규,박채린",송창장,10431065,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1007266625735,생방송,인테리어,이효경,"이주규,박채린",송창장,10431279,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1007266725735,생방송,인테리어,이효경,"이주규,박채린",송창장,10431306,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1007266825735,생방송,인테리어,이효경,"이주규,박채린",송창장,10118516,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1007266925735,생방송,인테리어,이효경,"이주규,박채린",송창장,10093649,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1007267025735,생방송,인테리어,이효경,"이주규,박채린",송창장,10093648,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1007267125735,생방송,인테리어,이효경,"이주규,박채린",송창장,10093650,"전상운,박경은",3111105,생활1팀,100610,주식회사각성침대
1003267224862,생방송,생활용품,최조환,"최한빛,최규영",이만혁,10410639,"이서소,최의",3111105,생활1팀,104816,주식회사 지티엘
1003267324862,생방송,생활용품,최조환,"최한빛,최규영",이만혁,10410640,"이서소,최의",3111105,생활1팀,104816,주식회사 지티엘
1022267421325,생방송,신선농산,이혜이,"이유경,권기문",송창장,10436256,"최조학,이은혜",3121105,식품1팀,102640,산업회사법익스주식회사규족
1010267536196,생방송,의류,강승필,"하재원,박서희",이만혁,10242215,고이혁,3111205,생활2팀,100003,(주)산업기업유통센터
1022267624942,재방송,재방_신선농산,,,,10068569,"황새롬,황새롬",3121105,식품1팀,100002,산협경제지주㈜
1022267724942,재방송,재방_신선농산,,,,10072687,"황새롬,황새롬",3121105,식품1팀,100002,산협경제지주㈜
1021267821481,재방송,재방_신선수산,,,,10407373,최희수,3121305,식품3팀,100004,물산업협동조합중앙회
1011267920288,재방송,재방_속옷,,,,10064339,고이혁,3111205,생활2팀,100074,주식회사턱엠코퍼레이션
1011268020288,재방송,재방_속옷,,,,10072027,고이혁,3111205,생활2팀,100074,주식회사턱엠코퍼레이션
1011268120288,재방송,재방_속옷,,,,10064340,고이혁,3111205,생활2팀,100074,주식회사턱엠코퍼레이션
1011268220288,재방송,재방_속옷,,,,10064342,고이혁,3111205,생활2팀,100074,주식회사턱엠코퍼레이션
1019268327478,재방송,재방_건강식품,,,,10243726,"심인혜,박만이건",3121405,식품4팀,100002,산협경제지주㈜
1010268427632,재방송,재방_의류,,,,10162446,전승아,3111205,생활2팀,100069,(주)이룸에프엔씨
1044268527453,재방송,재방_가전,,,,10117963,"가길호,남주혜",3111405,생활4팀,102820,주식회사라이프턱테일
1016268626275,재방송,재방_이미용,,,,10100117,전도권,3111305,생활3팀,103367,(주)바이원코스메틱
1014268725035,생방송,속옷,안수연,최소유,최백장,10057862,최유만,3111205,생활2팀,100641,(주)패옹킴
1014268825035,생방송,속옷,안수연,최소유,최백장,10072470,최유만,3111205,생활2팀,100641,(주)패옹킴
1016268936856,생방송,이미용,이리아,"최규좌,최규재",윤주혁,10444610,"이수만,장주환",3111305,생활3팀,101748,에스엘뮤턱어넷
1016269036856,생방송,이미용,이리아,"최규좌,최규재",윤주혁,10444611,"이수만,장주환",3111305,생활3팀,101748,에스엘뮤턱어넷
1041269126828,생방송,가공축산,이혁빈,이장혁,최백장,10099716,최형권,3121205,식품2팀,101448,주식회사제이턱코리아익스터내셔날
1020269224750,생방송,건강식품,가관석,"박원이,최소희",윤주혁,10065389,강병주,3121405,식품4팀,100351,형강물산(주)
1022269320371,생방송,신선농산,고차희,"최가영,최규재",최백장,10444980,"최조학,이은혜",3121105,식품1팀,102145,옥토주식회사
1044269426708,생방송,가전,국성훈,이주규,윤주혁,10247539,"가길호,남주혜",3111405,생활4팀,100003,(주)산업기업유통센터
1023269536434,생방송,신선축산,박이환,"송주선,임주원",최백장,10444734,"최주선,양규석",3121205,식품2팀,101301,(주)제이포코리아
1010269625658,생방송,의류,국재열,백이숙,송창장,10244103,최유만,3111205,생활2팀,100641,(주)패옹킴
1021269726650,생방송,신선수산,박이환,"박장혜,신유이",이만혁,10093481,엄은미,3121305,식품3팀,100197,한국쥬편사업진흥원
1021269826650,생방송,신선수산,박이환,"박장혜,신유이",이만혁,10112386,엄은미,3121305,식품3팀,100197,한국쥬편사업진흥원
1013269937076,생방송,F_잡화,국재열,"이유경,박보경",송창장,10432093,"전승아,전승아",3111305,생활3팀,100517,동성제일글로벌(주)
1046270037104,생방송,가전,최성철,"최한빛,박승희",이만혁,10434266,"가길호,남주혜",3111405,생활4팀,100550,주식회사 티베라
1046270137104,생방송,가전,최성철,"최한빛,박승희",이만혁,10434137,"가길호,남주혜",3111405,생활4팀,100550,주식회사 티베라
1046270237104,생방송,가전,최성철,"최한빛,박승희",이만혁,10431307,"가길호,남주혜",3111405,생활4팀,100550,주식회사 티베라
1046270337104,생방송,가전,최성철,"최한빛,박승희",이만혁,10431305,"가길호,남주혜",3111405,생활4팀,100550,주식회사 티베라
1020270436158,생방송,건강식품,박소흥,박장혜,송창장,10409936,심인혜,3121405,식품4팀,103186,(주)글로벌비엠에스
1041270526512,생방송,가공축산,신이일,"최한빛,이주혁",이만혁,10338478,최성욱,3121205,식품2팀,103314,주식회사옹상익스터내셔널
1002270636219,생방송,레포츠기기,최성철,"이장혁,박승희",송창장,10240960,"최백원,강동완",3111405,생활4팀,100131,(주)버팔로스포츠
1020270724750,생방송,건강식품,신이일,"송주선,최가영",이만혁,10065389,강병주,3121405,식품4팀,100351,형강물산(주)
1041270822479,재방송,재방_가공축산,,,,10048114,최주선,3121205,식품2팀,100312,(주)뮤트프라자
1013270936879,재방송,재방_잡화,,,,10418753,"전승아,전승아",3111305,생활3팀,100003,(주)산업기업유통센터
1013271036879,재방송,재방_잡화,,,,10424248,"전승아,전승아",3111305,생활3팀,100003,(주)산업기업유통센터
1020271136700,재방송,재방_건강식품,,,,10412081,신대혁,3121405,식품4팀,100351,형강물산(주)
1020271236700,재방송,재방_건강식품,,,,10412082,신대혁,3121405,식품4팀,100351,형강물산(주)
1019271323311,재방송,재방_건강식품,,,,10102305,박만이건,3121405,식품4팀,100002,산협경제지주㈜
1019271423311,재방송,재방_건강식품,,,,10102303,박만이건,3121405,식품4팀,100002,산협경제지주㈜
1023271536869,재방송,재방_신선축산,,,,10416221,"윤만규,양규석",3121205,식품2팀,100002,산협경제지주㈜
1020271621688,재방송,재방_건강식품,,,,10079429,박만이건,3121405,식품4팀,101030,(주)필스빌
1020271721688,재방송,재방_건강식품,,,,10074959,박만이건,3121405,식품4팀,101030,(주)필스빌
1002271836738,재방송,재방_레포츠기기,,,,10410177,"최백원,강동완",3111405,생활4팀,100362,(사)산업기업기술혁신협회
1019271926194,생방송,건강식품,이혁철,"박원이,임주원",이인호,10106246,"심인혜,박만이건",3121405,식품4팀,103385,(주)뉴필
1019272026194,생방송,건강식품,이혁철,"박원이,임주원",이인호,10097920,"심인혜,박만이건",3121405,식품4팀,103385,(주)뉴필
1022272136958,생방송,신선농산,이혜이,"박주혁B,최소희",임미라,10422603,"최조학,이은혜",3121105,식품1팀,103656,일성영산조합법익스
1022272236958,생방송,신선농산,이혜이,"박주혁B,최소희",임미라,10422609,"최조학,이은혜",3121105,식품1팀,103656,일성영산조합법익스
1002272310252,생방송,레포츠기기,강인택,"박상언,최가영",이인호,10434139,"최백원,강동완",3111405,생활4팀,103657,주식회사비즈제이
1010272437034,생방송,의류,강주우,"최소유,이유경",임미라,10420776,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
1013272537197,생방송,잡화,국재열,"최규재,최규영",이인호,10078521,"전승아,전승아",3111305,생활3팀,100092,주식회사승익스익스터내셔널
1013272637197,생방송,잡화,국재열,"최규재,최규영",이인호,10078522,"전승아,전승아",3111305,생활3팀,100092,주식회사승익스익스터내셔널
1022272710378,생방송,신선농산,이두리,"이소연,박승희",송병호,10435142,"최병규,최만훈",3121105,식품1팀,101301,(주)제이포코리아
1022272810378,생방송,신선농산,이두리,"이소연,박승희",송병호,10242144,"최병규,최만훈",3121105,식품1팀,101301,(주)제이포코리아
1020272936301,생방송,건강식품,유이환,송주선,임미라,10403183,"심인혜,박만이건",3121405,식품4팀,101018,(주)넥스트비티
1023273020867,생방송,신선축산,고차희,"이장혁,이유경",송병호,10096122,윤만규,3121205,식품2팀,100784,(주)좋은꿈마케팅
1023273120867,생방송,신선축산,고차희,"이장혁,이유경",송병호,10084065,윤만규,3121205,식품2팀,100784,(주)좋은꿈마케팅
1003273225486,생방송,생활용품,이호만,"최규좌,이수완",최백장,10120236,"이서소,최의",3111105,생활1팀,103045,턱모로쥬포플
1003273325486,생방송,생활용품,이호만,"최규좌,이수완",최백장,10070617,"이서소,최의",3111105,생활1팀,103045,턱모로쥬포플
1003273425486,생방송,생활용품,이호만,"최규좌,이수완",최백장,10102991,"이서소,최의",3111105,생활1팀,103045,턱모로쥬포플
1041273527369,생방송,가공축산,박소흥,백이숙,송병호,10113069,윤만규,3121205,식품2팀,100002,산협경제지주㈜
